employee_id,name,age,gender,department,position,education,years_at_company,salary,performance_score,satisfaction_score,training_hours,projects_completed,absences_days,attrition,hire_date,city,remote_work,salary_band,tenure_group,engagement_index
EMP0924,James Christian,23,Female,Marketing,Junior,High School,12.0,83623.63,4.0,3,86.0,11,21,1,2008-05-22,Marieshire,0,Mid,Veteran (10y+),3.5
EMP0926,Nicholas Harris,61,Non-binary,Operations,Senior,Bachelor,5.0,43622.31,4.0,5,15.0,21,7,1,2023-02-14,Carpenterhaven,0,Lower-Mid,Growing (2-5y),4.5
EMP0927,Katelyn Alexander,61,Non-binary,Marketing,Junior,PhD,3.0,66220.09,3.0,3,23.0,14,4,0,2019-11-26,Crawfordfort,0,Lower-Mid,Growing (2-5y),3.0
EMP0928,Gregory Weaver,60,Female,Marketing,Senior,Master,18.0,142116.86,3.0,2,68.0,26,17,0,2017-12-09,Brightview,0,Upper-Mid,Veteran (10y+),2.5
EMP0930,Edward Gonzalez,27,Non-binary,Engineering,Director,Bachelor,12.0,91518.08,4.0,5,105.0,23,15,0,2022-06-19,Paigeport,1,Mid,Veteran (10y+),4.5
EMP0931,Alicia Smith,24,Non-binary,Marketing,Junior,Unknown,0.0,22583.11,4.0,1,76.0,24,13,0,2019-08-06,East Brianfurt,0,Entry,New (<2y),2.5
EMP0933,Kathleen Allen,29,Female,HR,Senior,Bachelor,0.0,52691.87,3.0,5,75.0,19,16,0,2013-08-08,Anthonymouth,0,Lower-Mid,New (<2y),4.0
EMP0934,Shawn White,36,Male,Engineering,Senior,Bachelor,17.0,85052.21,5.0,2,68.0,8,4,0,2014-02-19,Gillmouth,0,Mid,Veteran (10y+),3.5
EMP0935,Adrian Byrd,50,Female,Marketing,Mid-level,PhD,19.0,42711.86,3.0,2,100.0,14,13,0,2024-10-19,Shannonstad,0,Lower-Mid,Veteran (10y+),2.5
EMP0936,Christina Butler,54,Female,IT,Mid-level,Bachelor,16.0,82271.32,3.0,4,30.0,22,5,0,2007-11-02,Smithborough,1,Mid,Veteran (10y+),3.5
EMP0937,Stephanie Wade,51,Non-binary,HR,Manager,Bachelor,14.0,52283.74,5.0,5,91.0,20,14,0,2011-08-11,Bradyton,0,Lower-Mid,Veteran (10y+),5.0
EMP0938,Richard Medina,60,Male,Finance,Manager,Bachelor,10.0,57123.8,4.0,3,91.0,20,6,0,2022-06-02,Jimenezberg,0,Lower-Mid,Experienced (5-10y),3.5
EMP0939,Lisa James,48,Female,Engineering,Senior,Master,12.0,86049.65,3.0,5,29.0,0,13,0,2012-07-31,West Jessicabury,1,Mid,Veteran (10y+),4.0
EMP0940,Timothy Smith,57,Male,Marketing,Mid-level,Bachelor,0.0,64240.36,4.0,4,17.0,1,17,0,2023-12-23,Williamfurt,0,Lower-Mid,New (<2y),4.0
EMP0941,Joshua Wheeler,50,Female,Marketing,Director,Bachelor,16.0,84509.54,5.0,1,43.0,25,0,0,2010-10-07,Torresside,1,Mid,Veteran (10y+),3.0
EMP0942,Shannon Gonzalez,59,Female,Finance,Director,Bachelor,5.0,70228.97,3.0,5,26.0,18,5,0,2007-03-18,Tracyhaven,0,Mid,Growing (2-5y),4.0
EMP0943,Alexander Coleman,54,Female,Engineering,Senior,Bachelor,3.0,76687.34,3.0,3,98.0,29,2,0,2015-12-16,New Martinmouth,0,Mid,Growing (2-5y),3.0
EMP0945,Whitney Johnson,48,Female,Legal,Director,Master,15.0,66249.54,5.0,3,102.0,7,11,0,2007-10-17,Alexisfurt,1,Lower-Mid,Veteran (10y+),4.0
EMP0946,Antonio Watts,54,Unknown,IT,Mid-level,Bachelor,14.0,50098.76,4.0,3,112.0,5,10,0,2007-02-16,West Keith,0,Lower-Mid,Veteran (10y+),3.5
EMP0948,Alexa Lawrence,43,Female,IT,Senior,High School,5.0,104878.48,5.0,1,59.0,25,15,1,2026-05-08,Markmouth,1,Upper-Mid,Growing (2-5y),3.0
EMP0949,Ashley Powers,23,Male,Finance,Senior,High School,14.0,77904.33,3.0,3,17.0,26,17,0,2014-10-29,New Mariah,0,Mid,Veteran (10y+),3.0
EMP0950,Steven Turner,31,Male,IT,Mid-level,PhD,13.0,53877.54,2.0,4,96.0,28,16,0,2015-02-19,Kimberlyfort,0,Lower-Mid,Veteran (10y+),3.0
EMP0951,Jared Garza,26,Male,Engineering,Mid-level,Unknown,10.0,85039.02,3.0,4,88.0,14,16,0,2021-08-10,Darrenmouth,1,Mid,Experienced (5-10y),3.5
EMP0952,Leah Wall,31,Non-binary,Marketing,Junior,High School,6.0,86707.89,3.0,5,55.0,13,10,0,2018-05-18,South Micheleside,0,Mid,Experienced (5-10y),4.0
EMP0954,James Howell,59,Female,Engineering,Manager,High School,15.0,50554.07,3.0,3,100.0,28,9,0,2007-07-06,West Rebecca,1,Lower-Mid,Veteran (10y+),3.0
EMP0955,Kellie Krause,34,Non-binary,HR,Director,PhD,4.0,57940.23,4.0,2,58.0,0,15,0,2011-12-06,North Nicoleburgh,1,Lower-Mid,Growing (2-5y),3.0
EMP0956,Christopher Jarvis,52,Female,Engineering,Junior,Master,19.0,58079.27,4.0,2,1.0,27,1,0,2022-07-13,Jerryfort,0,Lower-Mid,Veteran (10y+),3.0
EMP0957,James Foley,57,Non-binary,Finance,Mid-level,Unknown,9.0,65983.8,2.0,3,96.0,10,16,0,2021-06-03,Harrisonport,0,Lower-Mid,Experienced (5-10y),2.5
EMP0958,Lauren Patterson,45,Female,Engineering,Director,Master,17.0,88472.98,5.0,4,38.0,27,21,0,2020-05-27,Marshallmouth,1,Mid,Veteran (10y+),4.5
EMP0959,Dan Sanchez,36,Non-binary,Legal,Senior,PhD,2.0,82404.62,3.0,5,60.0,24,19,0,2026-02-03,South Troychester,0,Mid,New (<2y),4.0
EMP0961,Anthony Roberts,29,Female,Engineering,Mid-level,Master,10.0,108850.48,3.0,2,106.0,18,12,0,2021-06-12,Brewerburgh,0,Upper-Mid,Experienced (5-10y),2.5
EMP0962,Kaitlyn Bryant,26,Male,IT,Director,PhD,16.0,92222.27,5.0,5,62.0,17,11,0,2006-05-28,Lake Heatherfurt,0,Mid,Veteran (10y+),5.0
EMP0963,Joshua Terrell,50,Female,Legal,Junior,Bachelor,12.0,71454.96,3.0,3,95.0,19,14,0,2018-04-01,Port Jeffreyhaven,1,Mid,Veteran (10y+),3.0
EMP0964,Kathleen Flores,25,Non-binary,HR,Manager,Unknown,5.0,45402.87,2.0,2,17.0,27,6,0,2013-12-02,Jamesburgh,0,Lower-Mid,Growing (2-5y),2.0
EMP0966,Eric Malone,23,Male,Engineering,Senior,PhD,12.0,68457.37,3.0,4,97.0,28,20,1,2006-09-29,Jamesstad,0,Lower-Mid,Veteran (10y+),3.5
EMP0967,Sharon Mendez,48,Male,Legal,Junior,Bachelor,18.0,95728.25,4.0,2,38.0,24,12,0,2007-01-09,Port Ellenfurt,1,Mid,Veteran (10y+),3.0
EMP0968,Nicole Palmer,52,Non-binary,Engineering,Mid-level,Unknown,18.0,74316.7,3.0,3,70.0,27,11,0,2018-05-02,West James,0,Mid,Veteran (10y+),3.0
EMP0969,Brandon Adams III,57,Female,Legal,Senior,Bachelor,9.0,58595.1,3.0,3,105.0,25,11,0,2013-09-04,New Williamstad,1,Lower-Mid,Experienced (5-10y),3.0
EMP0970,Tony Hanna,57,Female,Operations,Senior,High School,2.0,56677.68,2.0,4,53.0,6,1,0,2011-11-29,South Teresahaven,1,Lower-Mid,New (<2y),3.0
EMP0971,James Quinn,47,Female,Marketing,Mid-level,Unknown,13.0,73260.54,3.0,3,116.0,7,4,1,2010-05-21,Michaelville,0,Mid,Veteran (10y+),3.0
EMP0973,Arthur White,26,Male,Finance,Senior,PhD,4.0,114775.48,3.0,1,93.0,21,24,0,2015-08-03,West Juliemouth,0,Upper-Mid,Growing (2-5y),2.0
EMP0974,Jennifer Castaneda,41,Male,Finance,Manager,Unknown,4.0,69855.79,5.0,3,75.0,14,1,0,2012-03-30,West Heather,1,Lower-Mid,Growing (2-5y),4.0
EMP0975,Nicolas Edwards,32,Male,Operations,Junior,High School,19.0,73881.42,3.0,3,34.0,9,22,0,2008-02-15,Port Margarethaven,1,Mid,Veteran (10y+),3.0
EMP0976,Thomas Chavez,31,Non-binary,Engineering,Senior,Unknown,16.0,44651.46,2.0,3,10.0,21,19,0,2020-07-11,Jacobfurt,1,Lower-Mid,Veteran (10y+),2.5
EMP0977,Zachary Hodge,61,Unknown,Operations,Mid-level,Master,9.0,123479.81,5.0,3,60.0,28,12,0,2023-06-05,Lake Tammy,1,Upper-Mid,Experienced (5-10y),4.0
EMP0979,Carlos Craig,27,Unknown,Operations,Junior,Bachelor,3.0,104291.56,4.0,5,67.0,5,10,1,2024-12-09,New Kellyburgh,0,Upper-Mid,Growing (2-5y),4.5
EMP0980,Jamie Short,29,Non-binary,Operations,Senior,PhD,5.0,65866.6,5.0,5,24.0,12,15,0,2015-12-23,Hendrixborough,0,Lower-Mid,Growing (2-5y),5.0
EMP0981,Sarah White,44,Female,Finance,Senior,High School,3.0,60015.84,2.0,4,47.0,13,0,1,2019-10-03,Brandonton,0,Lower-Mid,Growing (2-5y),3.0
EMP0983,Sara Schroeder,33,Non-binary,Legal,Junior,PhD,6.0,135251.22,4.0,3,83.0,10,10,0,2013-02-05,Helenchester,0,Upper-Mid,Experienced (5-10y),3.5
EMP0985,Katherine Matthews,34,Male,Legal,Manager,High School,2.0,75532.01,2.0,3,94.0,18,13,0,2024-10-06,West James,0,Mid,New (<2y),2.5
EMP0987,Sabrina Schultz,39,Unknown,Operations,Manager,Bachelor,3.0,58729.18,1.0,3,117.0,26,6,0,2007-09-20,West Steven,1,Lower-Mid,Growing (2-5y),2.0
EMP0988,Chad Romero,46,Unknown,Operations,Mid-level,PhD,5.0,75046.15,4.0,3,37.0,14,15,0,2010-08-09,Hansonstad,0,Mid,Growing (2-5y),3.5
EMP0989,Sabrina Jones,54,Male,Marketing,Manager,Unknown,8.0,76408.41,2.0,3,116.0,10,2,1,2008-05-28,Dylanview,1,Mid,Experienced (5-10y),2.5
EMP0990,Ms. Debra Collins,61,Male,Marketing,Manager,High School,13.0,62196.36,3.0,5,62.0,14,18,0,2009-03-26,West Johnport,0,Lower-Mid,Veteran (10y+),4.0
EMP0991,Ruben Sanchez,33,Female,Engineering,Manager,Master,11.0,104990.95,4.0,3,46.0,25,3,1,2018-01-15,East Renee,1,Upper-Mid,Veteran (10y+),3.5
EMP0992,Elizabeth Harris,57,Female,IT,Senior,Master,19.0,69533.64,3.0,2,0.0,26,6,1,2021-07-02,Davisborough,0,Lower-Mid,Veteran (10y+),2.5
EMP0993,Jessica Campbell,25,Male,IT,Director,Unknown,3.0,36171.7,1.0,3,2.0,23,22,0,2009-02-16,New Casey,0,Entry,Growing (2-5y),2.0
EMP0994,Mindy Hanson,26,Female,Legal,Manager,Master,11.0,67462.57,4.0,1,0.0,12,11,0,2025-09-03,South Waynebury,1,Lower-Mid,Veteran (10y+),2.5
EMP0995,Shaun Buchanan,58,Female,HR,Junior,Bachelor,9.0,81229.47,1.0,2,85.0,4,17,0,2011-10-29,West Shannonbury,1,Mid,Experienced (5-10y),1.5
EMP0996,Kyle Nguyen,29,Male,Operations,Manager,Unknown,6.0,52662.67,4.0,2,61.0,3,4,0,2019-01-18,Warrenhaven,0,Lower-Mid,Experienced (5-10y),3.0
EMP0997,Christopher Yates,49,Non-binary,Engineering,Director,Master,2.0,54635.13,5.0,3,63.0,12,22,0,2026-04-06,West Bryanbury,0,Lower-Mid,New (<2y),4.0
EMP0999,Stacy Gallegos,30,Female,Marketing,Mid-level,Master,9.0,105530.89,3.0,4,77.0,24,21,0,2006-11-28,Barryland,0,Upper-Mid,Experienced (5-10y),3.5
EMP1004,John Mcconnell,32,Male,Finance,Junior,Bachelor,5.0,63843.93,3.0,4,34.0,15,14,1,2009-05-02,Marissaton,1,Lower-Mid,Growing (2-5y),3.5
EMP1005,David Lynch,44,Male,Finance,Senior,PhD,11.0,93852.08,4.0,1,42.0,6,0,0,2014-11-19,Richardshire,0,Mid,Veteran (10y+),2.5
EMP1007,Stephanie Phillips,58,Male,Operations,Junior,Bachelor,12.0,93571.49,5.0,4,55.0,27,17,0,2013-04-14,Lucastown,0,Mid,Veteran (10y+),4.5
EMP1008,Grant Johnson,42,Unknown,Engineering,Junior,PhD,3.0,77846.74,3.0,3,110.0,25,17,0,2023-01-09,Josestad,1,Mid,Growing (2-5y),3.0
EMP1009,Alyssa Graves,47,Unknown,Operations,Senior,Master,10.0,59000.2,3.0,2,76.0,11,1,1,2017-07-05,Brandonside,0,Lower-Mid,Experienced (5-10y),2.5
EMP1010,Ryan Spencer,57,Unknown,HR,Mid-level,Master,19.0,70844.46,3.0,2,50.0,20,4,0,2008-03-11,West Rebecca,1,Mid,Veteran (10y+),2.5
EMP1011,Ashley Walters,44,Non-binary,Marketing,Manager,PhD,17.0,113346.37,5.0,5,53.0,10,0,0,2016-11-19,Davidside,0,Upper-Mid,Veteran (10y+),5.0
EMP1012,Michele Phillips,22,Male,Marketing,Mid-level,Master,10.0,78446.11,2.0,5,0.0,11,9,0,2018-09-22,Rodriguezside,0,Mid,Experienced (5-10y),3.5
EMP1013,Brian Spears,61,Unknown,Marketing,Junior,PhD,3.0,57431.8,4.0,4,17.0,18,19,0,2013-10-14,Lake William,1,Lower-Mid,Growing (2-5y),4.0
EMP1014,Tiffany Stanley,36,Non-binary,Finance,Director,Bachelor,17.0,44882.67,3.0,3,6.0,25,9,0,2016-05-29,West Lisahaven,0,Lower-Mid,Veteran (10y+),3.0
EMP1015,Monica Smith,42,Male,Finance,Junior,Unknown,0.0,87635.11,3.0,3,44.0,11,4,0,2010-02-19,Port Cynthia,0,Mid,New (<2y),3.0
EMP1016,Meghan Thompson,30,Male,Engineering,Senior,Bachelor,6.0,79896.13,3.0,5,35.0,11,17,0,2007-04-22,New Timothystad,0,Mid,Experienced (5-10y),4.0
EMP1017,Hannah Parrish,30,Male,Engineering,Director,Unknown,5.0,92375.52,5.0,5,40.0,13,20,0,2012-03-18,Simsshire,0,Mid,Growing (2-5y),5.0
EMP1018,Philip Rodriguez,31,Male,Finance,Director,Bachelor,14.0,38444.38,2.0,2,93.0,1,14,1,2016-12-23,North Jackie,1,Entry,Veteran (10y+),2.0
EMP1019,Laura Jackson,47,Female,Finance,Manager,High School,17.0,45693.49,4.0,4,41.0,1,19,0,2014-06-11,Lake Jacob,1,Lower-Mid,Veteran (10y+),4.0
EMP1020,Renee Bennett,56,Male,Engineering,Junior,Master,10.0,103671.98,2.0,2,104.0,24,7,0,2011-09-12,Kirkchester,0,Upper-Mid,Experienced (5-10y),2.0
EMP1021,Nicholas Anderson,46,Female,Marketing,Manager,Bachelor,19.0,83283.54,2.0,2,6.0,28,16,0,2024-09-21,Amyland,1,Mid,Veteran (10y+),2.0
EMP1022,Michael Adams,47,Female,IT,Mid-level,Unknown,14.0,88335.02,3.0,4,14.0,3,11,0,2007-08-08,Juliemouth,0,Mid,Veteran (10y+),3.5
EMP1023,Patrick Livingston,32,Female,Legal,Director,PhD,15.0,50932.82,3.0,3,59.0,19,20,1,2019-12-20,South Tara,1,Lower-Mid,Veteran (10y+),3.0
EMP1025,Vincent Johnson,23,Female,Marketing,Mid-level,Bachelor,9.0,99781.47,3.0,2,82.0,25,0,0,2013-09-15,South Ellen,1,Mid,Experienced (5-10y),2.5
EMP1026,Chelsea Hoover,28,Male,HR,Junior,Bachelor,11.0,100959.44,2.0,3,106.0,15,3,0,2011-03-19,New Ashley,0,Upper-Mid,Veteran (10y+),2.5
EMP1027,Victoria Coffey,39,Female,Engineering,Junior,Bachelor,13.0,47792.01,3.0,5,36.0,9,7,0,2014-09-19,Jessestad,0,Lower-Mid,Veteran (10y+),4.0
EMP1028,Lynn Schneider,48,Female,Engineering,Senior,PhD,4.0,43015.74,5.0,5,65.0,12,0,0,2010-09-07,New Phillip,0,Lower-Mid,Growing (2-5y),5.0
EMP1029,Jason Martin,55,Female,HR,Mid-level,High School,17.0,72285.18,5.0,2,105.0,1,14,0,2007-01-05,Port Matthewberg,0,Mid,Veteran (10y+),3.5
EMP1030,Nicole Ingram,48,Male,IT,Mid-level,Bachelor,4.0,55016.29,3.0,3,111.0,2,17,0,2011-12-26,Taylorside,1,Lower-Mid,Growing (2-5y),3.0
EMP1033,Keith Hays,46,Male,Finance,Director,Bachelor,16.0,63289.15,1.0,5,103.0,18,22,0,2024-09-16,Carterchester,0,Lower-Mid,Veteran (10y+),3.0
EMP1034,Kari Jensen,28,Unknown,Operations,Senior,Unknown,18.0,46132.63,4.0,5,104.0,26,1,1,2011-11-15,East Melissashire,1,Lower-Mid,Veteran (10y+),4.5
EMP1035,Vanessa Leonard,27,Unknown,Legal,Senior,Unknown,18.0,47614.98,5.0,2,106.0,20,0,0,2008-03-23,Sherryland,1,Lower-Mid,Veteran (10y+),3.5
EMP1037,Travis Snyder,54,Male,Engineering,Mid-level,PhD,8.0,73620.04,2.0,2,118.0,18,15,0,2011-03-30,Rodriguezview,1,Mid,Experienced (5-10y),2.0
EMP1038,Michael Bishop,50,Unknown,Marketing,Junior,Master,0.0,87121.97,5.0,5,94.0,7,21,0,2017-10-12,South Stephaniefurt,1,Mid,New (<2y),5.0
EMP1039,Jennifer Evans,43,Non-binary,Marketing,Junior,Master,17.0,33774.16,3.0,2,79.0,13,21,0,2010-12-15,Michelleburgh,0,Entry,Veteran (10y+),2.5
EMP1041,Hannah Ortiz,49,Female,Engineering,Director,Unknown,9.0,126890.94,3.0,3,55.0,2,17,0,2019-10-25,Lake Juliehaven,0,Upper-Mid,Experienced (5-10y),3.0
EMP1042,James Jones,42,Non-binary,Engineering,Director,High School,6.0,65693.19,3.0,4,43.0,5,14,0,2026-05-03,Courtneyborough,0,Lower-Mid,Experienced (5-10y),3.5
EMP1043,Douglas Garza,28,Female,HR,Manager,PhD,0.0,95618.73,4.0,1,56.0,28,16,0,2022-01-11,Arnoldview,0,Mid,New (<2y),2.5
EMP1044,Martin Howard,38,Non-binary,IT,Mid-level,High School,16.0,95400.17,4.0,2,5.0,14,9,0,2021-02-19,Annettechester,1,Mid,Veteran (10y+),3.0
EMP1045,Ronald Ellis,41,Female,HR,Junior,Bachelor,1.0,96629.97,5.0,5,91.0,22,2,0,2006-08-06,South Katherineville,0,Mid,New (<2y),5.0
EMP1046,Brandi Wiley,41,Unknown,Engineering,Senior,High School,10.0,79166.54,3.0,5,31.0,22,20,0,2009-11-17,Petersonburgh,0,Mid,Experienced (5-10y),4.0
EMP1047,John Reed,43,Male,IT,Junior,Bachelor,8.0,89152.15,3.0,4,107.0,17,15,0,2026-03-07,Courtneyview,0,Mid,Experienced (5-10y),3.5
EMP1049,Andrew Martinez,61,Female,HR,Junior,PhD,16.0,90886.15,3.0,3,113.0,18,2,0,2007-04-02,Karenborough,0,Mid,Veteran (10y+),3.0
EMP1050,Pamela Grant DDS,28,Non-binary,Operations,Senior,High School,16.0,47064.55,2.0,4,17.0,27,8,0,2017-08-11,West Davidfort,0,Lower-Mid,Veteran (10y+),3.0
EMP1051,Alyssa Lyons,22,Female,Engineering,Director,PhD,1.0,32315.39,5.0,3,67.0,25,10,0,2021-08-09,Brittanyberg,0,Entry,New (<2y),4.0
EMP1053,Justin Gaines,34,Female,Operations,Mid-level,Master,13.0,68246.0,3.0,4,6.0,14,12,0,2020-04-12,Aliciaview,1,Lower-Mid,Veteran (10y+),3.5
EMP1055,Steven Owens,44,Unknown,Marketing,Junior,Master,1.0,47389.72,3.0,5,7.0,22,21,0,2010-07-19,North Rebekahside,1,Lower-Mid,New (<2y),4.0
EMP1056,Juan Thompson,40,Male,Marketing,Mid-level,Unknown,0.0,98099.26,3.0,5,63.0,1,23,0,2025-08-01,West Normafurt,0,Mid,New (<2y),4.0
EMP1057,Rachel Williams,53,Male,Legal,Mid-level,Unknown,9.0,62443.12,4.0,1,106.0,2,21,1,2016-08-11,New Mirandafurt,1,Lower-Mid,Experienced (5-10y),2.5
EMP1058,Bryan Washington,51,Female,Operations,Senior,Master,4.0,62681.12,3.0,3,6.0,6,3,1,2013-12-07,Lake Ashleystad,0,Lower-Mid,Growing (2-5y),3.0
EMP1060,Julia Kerr,50,Female,Engineering,Manager,High School,15.0,27880.34,4.0,3,39.0,15,23,0,2012-08-23,Laurahaven,0,Entry,Veteran (10y+),3.5
EMP1061,Kelly Estrada,51,Non-binary,Engineering,Junior,PhD,1.0,80732.85,3.0,2,2.0,9,7,0,2011-12-17,Lake Kimberlyview,1,Mid,New (<2y),2.5
EMP1063,Mary Barrett,61,Male,HR,Manager,Master,1.0,73433.39,3.0,5,65.0,27,9,0,2019-12-02,Johnport,0,Mid,New (<2y),4.0
EMP1064,Joshua Washington,40,Male,Engineering,Manager,Unknown,15.0,28734.21,3.0,3,78.0,16,1,0,2007-04-08,North James,1,Entry,Veteran (10y+),3.0
EMP1066,Michelle Bowman,22,Non-binary,Operations,Senior,Unknown,18.0,34380.05,3.0,4,92.0,18,5,0,2019-11-19,West Lisa,0,Entry,Veteran (10y+),3.5
EMP1068,Michael Anderson,23,Female,Marketing,Director,Unknown,11.0,69041.55,3.0,5,111.0,22,17,0,2012-03-08,North Brianbury,1,Lower-Mid,Veteran (10y+),4.0
EMP1069,Rebecca Torres,49,Male,Legal,Manager,Bachelor,14.0,78071.09,4.0,3,51.0,19,16,0,2011-11-26,New Darleneville,1,Mid,Veteran (10y+),3.5
EMP1070,Desiree Clark,51,Non-binary,HR,Mid-level,Master,7.0,49783.4,4.0,2,21.0,12,5,0,2014-08-06,Kelseyberg,0,Lower-Mid,Experienced (5-10y),3.0
EMP1072,Brittany Morgan,25,Male,Operations,Manager,Master,9.0,92879.06,4.0,4,115.0,10,22,0,2016-09-17,Leestad,0,Mid,Experienced (5-10y),4.0
EMP1073,Joseph Reid,22,Unknown,HR,Senior,Unknown,2.0,96304.47,3.0,3,5.0,10,13,1,2015-02-08,Port Joshua,1,Mid,New (<2y),3.0
EMP1074,Dr. Toni King,29,Female,Engineering,Mid-level,PhD,18.0,106286.41,3.0,4,37.0,15,20,1,2008-01-22,East Heather,1,Upper-Mid,Veteran (10y+),3.5
EMP1075,Angela Rivas,50,Non-binary,Legal,Manager,PhD,16.0,122735.47,3.0,2,25.0,14,9,0,2009-01-14,South Cody,0,Upper-Mid,Veteran (10y+),2.5
EMP1076,Vanessa Rivera,60,Female,Operations,Junior,High School,6.0,95247.23,3.0,3,10.0,16,23,0,2011-01-30,North Michael,1,Mid,Experienced (5-10y),3.0
EMP1078,Jose Graves,53,Non-binary,Finance,Manager,Unknown,3.0,96482.84,4.0,5,16.0,17,12,0,2007-07-08,Port Dwayneshire,0,Mid,Growing (2-5y),4.5
EMP1079,Debra Mcdaniel,31,Male,HR,Manager,Master,0.0,86667.91,3.0,5,87.0,27,11,0,2008-12-08,New Thomas,1,Mid,New (<2y),4.0
EMP1080,Steven Hernandez,31,Male,Marketing,Senior,PhD,19.0,87659.17,3.0,2,91.0,18,8,1,2008-02-01,West Tamaraborough,0,Mid,Veteran (10y+),2.5
EMP1081,Anthony Bennett,40,Unknown,IT,Mid-level,Bachelor,14.0,79430.47,5.0,3,0.0,3,3,0,2018-10-29,Craigport,0,Mid,Veteran (10y+),4.0
EMP1082,Lisa Shields,55,Unknown,IT,Senior,Bachelor,7.0,52198.65,4.0,2,30.0,21,6,0,2025-04-12,Lake Samuel,0,Lower-Mid,Experienced (5-10y),3.0
EMP1083,Jennifer Olson,54,Male,Engineering,Director,Master,14.0,49297.59,5.0,3,76.0,21,23,0,2020-03-07,North Gregory,0,Lower-Mid,Veteran (10y+),4.0
EMP1084,Joshua Copeland,44,Male,Legal,Junior,PhD,19.0,72572.04,2.0,3,117.0,22,21,0,2009-05-22,Wellsstad,1,Mid,Veteran (10y+),2.5
EMP1085,Michael Cisneros,49,Male,Marketing,Mid-level,Unknown,13.0,78722.75,4.0,5,34.0,4,1,0,2020-09-12,Dianechester,1,Mid,Veteran (10y+),4.5
EMP1086,Tracy Garcia,53,Unknown,IT,Junior,Unknown,8.0,58013.98,5.0,5,15.0,6,6,0,2011-06-01,West Matthew,1,Lower-Mid,Experienced (5-10y),5.0
EMP1087,Jerry Joseph,28,Female,Marketing,Junior,PhD,7.0,85583.55,4.0,3,78.0,1,8,0,2019-09-07,Waltersstad,0,Mid,Experienced (5-10y),3.5
EMP1088,Jennifer Middleton,50,Non-binary,HR,Senior,High School,16.0,127019.15,4.0,3,106.0,0,4,0,2011-04-21,South Claudiafort,0,Upper-Mid,Veteran (10y+),3.5
EMP1089,Pamela Adams,29,Male,HR,Director,High School,1.0,31391.73,3.0,5,17.0,11,14,0,2016-07-01,Patriciaview,0,Entry,New (<2y),4.0
EMP1091,Richard Jordan,24,Male,Legal,Director,Master,7.0,73350.63,3.0,1,100.0,7,3,1,2007-01-28,West Melodyburgh,1,Mid,Experienced (5-10y),2.0
EMP1092,Shelby Bell,45,Male,Finance,Mid-level,Bachelor,11.0,86266.39,3.0,3,111.0,0,18,0,2013-10-29,Davisfurt,1,Mid,Veteran (10y+),3.0
EMP1093,Anthony Waller,44,Female,Engineering,Director,Master,0.0,64232.13,5.0,3,61.0,11,19,1,2011-03-23,Goodmanfurt,0,Lower-Mid,New (<2y),4.0
EMP1094,Martin James,29,Female,Operations,Junior,Master,9.0,71348.5,3.0,2,111.0,1,6,0,2022-06-17,East Zacharyberg,1,Mid,Experienced (5-10y),2.5
EMP1095,John Cooper,58,Male,IT,Manager,Master,19.0,78237.51,5.0,2,112.0,26,7,0,2010-09-20,South Jonathantown,1,Mid,Veteran (10y+),3.5
EMP1096,Michael Thomas,24,Male,Finance,Director,Master,2.0,67459.15,5.0,1,104.0,27,16,0,2023-02-08,South Kellymouth,0,Lower-Mid,New (<2y),3.0
EMP1098,Brandon Thomas,49,Female,Operations,Director,PhD,6.0,69152.12,3.0,3,118.0,21,23,1,2011-10-22,Timothyton,0,Lower-Mid,Experienced (5-10y),3.0
EMP1099,Mark Pope,29,Non-binary,Legal,Manager,Master,19.0,39589.16,5.0,1,34.0,16,20,1,2025-12-15,Lake Lisamouth,0,Entry,Veteran (10y+),3.0
EMP1100,Michelle Gilbert,55,Male,Operations,Director,PhD,17.0,91329.83,5.0,2,115.0,25,22,0,2018-12-29,Moorefort,0,Mid,Veteran (10y+),3.5
EMP1101,Brandi Mason,56,Male,Marketing,Mid-level,Master,10.0,28361.37,3.0,4,44.0,2,10,0,2014-03-25,East Jillland,0,Entry,Experienced (5-10y),3.5
EMP1102,Barbara Torres,53,Female,Marketing,Manager,Unknown,18.0,100716.36,3.0,5,117.0,6,0,0,2019-07-16,North Rebecca,0,Upper-Mid,Veteran (10y+),4.0
EMP1104,Heather Alvarado,35,Male,Operations,Junior,PhD,18.0,85834.72,4.0,3,27.0,7,16,0,2018-09-24,Stevenmouth,0,Mid,Veteran (10y+),3.5
EMP1105,Stephen Mendez,53,Female,Legal,Manager,PhD,10.0,20892.25,3.0,5,102.0,19,4,0,2008-11-19,Meadowsberg,1,Entry,Experienced (5-10y),4.0
EMP1106,Benjamin Smith,37,Unknown,Finance,Junior,Bachelor,11.0,66785.01,4.0,2,101.0,11,5,0,2022-01-11,New Susanshire,1,Lower-Mid,Veteran (10y+),3.0
EMP1107,Jeffrey Wells,25,Non-binary,Engineering,Director,Bachelor,9.0,103839.09,2.0,2,8.0,2,24,0,2022-07-13,South Mike,1,Upper-Mid,Experienced (5-10y),2.0
EMP1108,Kristen Keller,58,Female,Marketing,Director,High School,7.0,62034.8,3.0,3,75.0,16,23,1,2006-12-19,Christyview,0,Lower-Mid,Experienced (5-10y),3.0
