employee_id,name,age,gender,department,position,education,years_at_company,salary,performance_score,satisfaction_score,training_hours,projects_completed,absences_days,attrition,hire_date,city,remote_work
EMP0564,Juan Hinton,34.0,Non-binary,HR,Manager,Master,17.0,82121.71608726043,3.0,4,77.0,14,17,0,2020-10-04,Coxstad,1
EMP0565,Wendy Strickland MD,49.0,M,Marketing,Junior,PhD,,95258.62538840776,2.0,3,106.0,2,7,0,2020-10-30,Johnsonfort,0
EMP0566,Diamond Gray,,Non-binary,,Director,Bachelor,6.0,68258.95936757847,2.0,5,52.0,22,4,0,2013-11-29,Port Robinberg,0
EMP0567,Gregory Nicholson,54.0,F,Engineering,Director,,0.0,102674.11915756605,3.0,5,62.0,26,6,0,2025-04-06,East Kim,1
EMP0568,Michael Hanna,59.0,Male,Operations,Director,Master,15.0,91029.66656027676,3.0,2,111.0,27,15,0,2017-09-07,Port Charlesport,0
EMP0569,Ashley Gordon,27.0,F,Finance,Mid-level,Bachelor,11.0,128534.57796277694,4.0,1,88.0,25,22,1,2020-08-06,Wangview,1
EMP0570,Shannon Powers,53.0,Non-binary,Engineering,Senior,PhD,5.0,56234.92756046962,4.0,4,31.0,19,13,0,2008-12-10,Melaniehaven,0
EMP0571,Maria Perez,42.0,M,Finance,Junior,,19.0,95767.74626240223,4.0,4,37.0,27,4,0,2006-07-10,West Amandachester,0
EMP0572,Erika Ferguson,37.0,Non-binary,Engineering,Senior,,1.0,49566.90230506488,3.0,5,21.0,7,23,0,2013-07-23,South Rhondachester,0
EMP0573,Michelle Owens,42.0,F,Legal,Junior,High School,13.0,34615.838718081846,4.0,5,15.0,10,8,0,2015-07-01,Cruzport,0
EMP0574,Kenneth Wood,32.0,,Operations,Director,PhD,3.0,24111.72892955318,3.0,4,51.0,15,3,0,2021-03-12,Sheriborough,1
EMP0575,Antonio Alexander,,Non-binary,eng,Mid-level,Master,0.0,88458.10055992316,3.0,3,28.0,8,3,0,2019-05-01,Walkerton,1
EMP0576,Joshua Robinson,57.0,,IT,Mid-level,,17.0,79606.19784860256,4.0,1,15.0,2,15,0,2010-10-30,East Patrick,0
EMP0577,Antonio Hernandez,56.0,F,eng,Director,High School,12.0,63023.723565956156,2.0,2,75.0,4,23,0,2025-07-19,Lake Michaela,0
EMP0578,Taylor Newman,40.0,Non-binary,,Senior,Bachelor,1.0,30662.391651259677,2.0,3,16.0,19,16,1,2013-03-27,Michaelville,0
EMP0579,Samantha Frazier,41.0,M,Operations,Manager,,8.0,57740.3343465331,5.0,4,100.0,13,14,0,2006-09-27,Ericview,0
EMP0580,Amanda Black,39.0,Female,Engineering,Director,Bachelor,1.0,75102.32519188641,3.0,3,63.0,27,3,0,2011-10-06,Lake Travis,1
EMP0581,Whitney Shannon,35.0,Female,Finance,Junior,,8.0,94829.23416982745,4.0,4,90.0,25,5,0,2009-10-05,Garretttown,0
EMP0582,David Jacobson,36.0,,Operations,Senior,Bachelor,0.0,74586.60624380936,1.0,3,88.0,14,15,0,2013-09-07,Josephbury,0
EMP0583,Noah Jones,52.0,F,Legal,Manager,PhD,10.0,81301.50856763194,4.0,4,12.0,5,3,0,2010-01-12,North Robertmouth,0
EMP0584,Crystal Lewis,22.0,,Engineering,Mid-level,Bachelor,2.0,65596.69047564661,3.0,2,71.0,26,5,0,2016-12-05,South Ashleyside,0
EMP0585,Bryan Estes,24.0,F,Legal,Junior,Bachelor,19.0,118730.60506317887,2.0,3,55.0,25,4,0,2007-03-25,Lake Brandy,0
EMP0586,Larry Gomez,37.0,F,Operations,Mid-level,,3.0,49543.75889179431,4.0,4,4.0,3,15,1,2012-05-16,South Joe,0
EMP0587,Lucas Hickman,6.0,Female,Marketing,Junior,,17.0,57519.04456787181,3.0,4,11.0,7,24,1,2008-11-29,Mcdonaldchester,1
EMP0588,Jason Ponce,32.0,M,Legal,Manager,Bachelor,5.0,62691.048150162176,3.0,5,40.0,18,15,0,2014-10-15,Smithport,1
EMP0589,Jessica Roberts,33.0,M,IT,Junior,PhD,2.0,88567.6099494181,2.0,3,2.0,26,9,0,2012-04-10,East Devinchester,1
EMP0590,Emma Gray,31.0,Non-binary,IT,Manager,Master,10.0,49028.50525532798,2.0,3,98.0,4,8,0,2009-05-06,Calebchester,0
EMP0591,Sabrina Walker,53.0,,,Director,High School,14.0,78392.96476369997,3.0,3,32.0,12,3,0,2012-05-29,Port Dianamouth,0
EMP0592,Frank Black,37.0,M,IT,Director,Bachelor,4.0,79122.75358566393,2.0,3,85.0,15,13,0,2014-08-19,East Jasontown,0
EMP0593,Sean Reese,29.0,Male,Legal,Junior,PhD,19.0,57641.0507316655,5.0,5,49.0,0,3,1,2019-07-12,New Scottland,1
EMP0594,Olivia Armstrong,59.0,Non-binary,HR,Senior,Bachelor,9.0,83249.48652392143,1.0,4,55.0,12,11,0,2014-03-23,South Brenda,1
EMP0595,Lisa Davis,33.0,Non-binary,,Mid-level,High School,11.0,49804.65253156422,3.0,5,107.0,21,23,1,2018-08-22,Ericchester,0
EMP0596,Jose Meyer,45.0,Female,,Junior,Master,14.0,47073.146438456344,2.0,2,8.0,10,9,0,2024-04-19,Hensonburgh,0
EMP0597,Robert Blake,49.0,,Legal,Junior,Master,16.0,77490.14391303602,3.0,5,104.0,20,3,1,2016-10-15,Adamstad,1
EMP0598,Kathy Hines,29.0,M,eng,Mid-level,Bachelor,9.0,33506.11036304843,5.0,1,81.0,7,17,0,2013-03-13,Fordfurt,1
EMP0599,Jamie Allen,49.0,M,Operations,Junior,High School,5.0,21379.932436244053,2.0,5,49.0,24,12,0,2007-10-14,Williamport,1
EMP0600,William Smith,57.0,F,Marketing,Mid-level,Bachelor,17.0,88320.83251992,5.0,3,28.0,7,12,0,2021-06-14,Lake Travis,1
EMP0601,Colleen Hernandez,47.0,Non-binary,IT,Manager,,12.0,101224.24856477926,3.0,3,38.0,23,13,0,2010-10-26,Port Lisa,1
EMP0602,Rachel Rogers,29.0,,Marketing,Senior,Master,2.0,63329.922032686765,4.0,3,90.0,27,17,0,2025-10-19,Port Ericmouth,0
EMP0603,Dustin Kelly,49.0,,IT,Director,PhD,9.0,58298.23369755574,3.0,5,99.0,13,0,0,2008-12-15,East Christopherhaven,1
EMP0604,Amy Mason,49.0,,MARKETING,Director,PhD,13.0,100138.380649364,5.0,1,44.0,12,20,0,2014-09-08,West Sueborough,1
EMP0605,Brandy Donaldson,58.0,F,HR,Senior,PhD,5.0,46361.544550027,4.0,3,16.0,2,15,0,2009-07-22,Wadetown,1
EMP0606,Mark Lozano,57.0,Female,eng,Mid-level,High School,2.0,40915.68438197104,3.0,5,55.0,3,14,1,2019-06-02,Chavezland,0
EMP0607,John Cook,48.0,M,Operations,Senior,High School,15.0,92690.91059271219,2.0,3,97.0,26,21,1,2013-01-04,Lake Molly,0
EMP0608,Madeline Joyce,38.0,,Legal,Mid-level,Master,6.0,75225.95466280768,2.0,2,45.0,19,24,0,2024-04-18,Genehaven,0
EMP0609,Shannon Hartman,30.0,F,Marketing,Senior,High School,19.0,101621.91848225595,5.0,3,66.0,14,4,0,2013-07-08,Jonesmouth,0
EMP0610,Erika Hardin,54.0,Female,Marketing,Junior,,13.0,21493.35303055052,3.0,3,68.0,14,5,0,2015-05-04,Ryanborough,1
EMP0611,Taylor Rogers,41.0,F,Legal,Junior,Master,8.0,39983.150222035925,3.0,5,13.0,29,5,0,2022-11-29,Angelamouth,0
EMP0612,Lindsey Parker,34.0,Male,Operations,Senior,Master,14.0,75358.30149610392,4.0,4,66.0,26,2,0,2026-02-14,West Elizabeth,0
EMP0613,Jason Elliott,49.0,Non-binary,Operations,Manager,,2.0,85441.84246209466,3.0,3,22.0,20,15,0,2008-04-02,West Christopherport,1
EMP0614,Melinda Clark,50.0,M,,Senior,,1.0,96174.92719223646,5.0,5,102.0,12,11,0,2015-09-18,Marshallport,0
EMP0615,Gary Rose,34.0,F,MARKETING,Director,,1.0,79370.44422021945,4.0,3,93.0,8,3,1,2017-01-09,West Juanberg,0
EMP0616,Linda Meyers,56.0,F,IT,Junior,Bachelor,2.0,79116.37888396422,4.0,1,,27,0,0,2008-05-09,Lake Ellen,0
EMP0617,Mark Rangel,27.0,M,HR,Senior,PhD,17.0,65264.96142424503,5.0,3,108.0,24,3,0,2014-07-18,Lake Darrylhaven,1
EMP0618,Heather Cox,39.0,Non-binary,,Director,PhD,13.0,114772.62262261295,1.0,3,60.0,9,0,0,2016-05-31,Brownfort,0
EMP0619,David Barnett,26.0,Male,Legal,Junior,Master,19.0,47424.41361323756,3.0,2,22.0,28,20,0,2018-07-23,West Maryside,1
EMP0620,Kimberly Diaz,46.0,Female,,Manager,,,83975.50381389847,3.0,5,26.0,11,7,0,2014-07-21,South Robinbury,0
EMP0621,Jake Tucker,23.0,F,Engineering,Manager,High School,9.0,50304.779135299505,3.0,4,53.0,13,23,0,2021-11-17,East Margaret,1
EMP0622,Linda Donovan,31.0,Non-binary,Legal,Director,,1.0,887260.2248286045,4.0,3,9.0,0,4,0,2016-09-20,Lake Victoriaburgh,0
EMP0623,Robin Hanna,51.0,Female,MARKETING,Senior,Master,0.0,49074.56076530584,5.0,4,88.0,13,1,0,2023-02-20,New Scotttown,0
EMP0624,Thomas House,26.0,Female,IT,Junior,PhD,3.0,93595.39246251146,3.0,4,76.0,13,11,0,2019-08-13,Sharpton,0
EMP0625,Maria Flores,54.0,Female,Operations,Manager,Bachelor,13.0,77802.62367061293,3.0,5,15.0,7,21,0,2007-08-08,South Curtis,0
EMP0626,Jessica Roth,,Male,Engineering,Director,,0.0,118615.97933146704,5.0,5,40.0,15,16,0,2023-06-09,Websterberg,0
EMP0627,Neil Owens,39.0,Male,Marketing,Mid-level,PhD,13.0,67974.50881821036,3.0,3,97.0,13,6,0,2015-03-28,West Tina,0
EMP0628,Tiffany Gross,53.0,Female,IT,Senior,Master,15.0,85624.15290618862,3.0,4,54.0,0,10,0,2011-02-25,Garzafurt,0
EMP0629,Sarah Calderon,32.0,,Legal,Mid-level,Master,13.0,55508.592988482254,3.0,4,100.0,15,3,1,2010-12-27,Robinsonfurt,1
EMP0630,Patricia Arellano,42.0,M,eng,Senior,PhD,19.0,67802.67483896764,5.0,3,60.0,17,4,0,2017-06-03,New Stephanie,0
EMP0631,Robert Hatfield,47.0,Male,HR,Junior,PhD,2.0,77643.73698610882,4.0,2,85.0,6,5,1,2007-07-22,Timothyberg,0
EMP0632,Tiffany Hall,46.0,,Engineering,Director,,2.0,36819.501938215646,4.0,2,80.0,14,10,0,2006-11-08,Juliebury,1
EMP0633,Timothy Higgins,43.0,,HR,Junior,High School,8.0,39559.4016453807,4.0,3,86.0,23,0,0,2023-08-22,Lake Casey,1
EMP0634,Brandi Hester,48.0,F,MARKETING,Mid-level,,5.0,89996.48249589113,3.0,3,117.0,16,24,0,2022-11-24,Lake Amy,0
EMP0635,Nicholas Todd,34.0,M,,Director,Bachelor,12.0,71347.82946170801,3.0,1,99.0,18,9,0,2022-01-11,Jonathanview,0
EMP0636,Eric Pitts,54.0,Female,Engineering,Junior,PhD,1.0,60176.83667379945,4.0,4,48.0,22,19,0,2008-01-26,West Anthonybury,1
EMP0637,Anthony Aguilar,55.0,F,HR,Junior,Bachelor,7.0,56575.34548958111,3.0,1,72.0,12,23,0,2006-08-18,Robinsonhaven,0
EMP0638,Travis Mason,56.0,F,Marketing,Junior,Bachelor,1.0,57537.78010690765,4.0,4,51.0,8,20,0,2012-04-30,Lake Kevinchester,1
EMP0639,Matthew Black,22.0,,Finance,Mid-level,High School,3.0,77813.76787520571,5.0,3,1.0,23,10,0,2021-07-19,Sullivanfurt,0
EMP0640,Rachel Lewis,42.0,,Legal,Junior,,14.0,86125.89660290474,4.0,5,95.0,23,23,0,2023-12-08,Alexaport,1
EMP0641,Sarah Ibarra,27.0,,Legal,Manager,Master,3.0,22697.319259369397,4.0,3,119.0,14,16,0,2015-08-19,East Marvinton,0
EMP0642,Tanya Trevino,,Female,IT,Senior,Bachelor,12.0,110320.85141924731,4.0,1,49.0,24,7,0,2016-06-29,Nathanside,1
EMP0643,Jeffrey Nelson,38.0,Female,MARKETING,Manager,Bachelor,11.0,108542.51907354982,4.0,3,116.0,25,12,0,2012-01-16,Javierview,0
EMP0644,Luis Smith,26.0,F,Engineering,Mid-level,Bachelor,12.0,16733.630911327513,3.0,5,85.0,2,19,0,2023-06-22,Clementsfurt,1
EMP0645,Laura Peterson,52.0,F,MARKETING,Mid-level,Bachelor,13.0,102148.16740806993,2.0,5,42.0,23,17,0,2011-02-10,Lake David,0
EMP0646,Eric Holland,26.0,Male,HR,Junior,Master,19.0,101380.47128327607,3.0,3,76.0,0,21,0,2017-06-29,Davidview,0
EMP0647,Kevin Thomas,59.0,Male,,Director,,17.0,75011.13735468863,4.0,3,7.0,15,15,0,2025-07-11,New Ericport,1
EMP0648,Rebecca Steele,24.0,,Legal,Manager,High School,5.0,42570.78445287809,3.0,5,58.0,7,1,0,2018-05-31,Davischester,0
EMP0649,Kari Martinez,44.0,Female,Legal,Mid-level,Bachelor,10.0,100380.7022916268,4.0,2,64.0,28,4,0,2025-01-04,Cynthiamouth,1
EMP0650,James Herrera,58.0,Female,,Senior,PhD,1.0,68969.22334256621,3.0,4,80.0,22,17,0,2016-04-19,Jonesville,0
EMP0651,Todd Patterson,58.0,F,Marketing,Mid-level,Master,18.0,88721.97109547391,4.0,3,11.0,12,2,0,2009-03-08,South Patty,1
EMP0652,Lisa Carter,31.0,M,MARKETING,Manager,High School,18.0,-4452.484533450973,2.0,1,3.0,7,21,0,2006-07-16,Deniseside,0
EMP0653,Melanie Ortega,31.0,,HR,Senior,PhD,4.0,81295.91876559047,4.0,3,116.0,16,16,0,2012-03-12,Ashleymouth,1
EMP0654,Eric Castillo,40.0,Male,eng,Senior,PhD,18.0,52077.882707035955,3.0,3,76.0,21,15,0,2021-07-27,Fryport,1
EMP0655,Amber Hammond,38.0,M,Legal,Junior,PhD,1.0,66606.72512700695,3.0,4,94.0,22,5,0,2015-04-25,New Kevinland,0
EMP0656,Christopher Baldwin,42.0,Female,IT,Director,Bachelor,9.0,55263.86599397531,3.0,5,40.0,13,18,0,2019-08-13,Powersfort,1
EMP0657,Dale Martin,35.0,Male,Legal,Senior,,1.0,,4.0,3,6.0,26,6,0,2011-06-27,West Shawnamouth,1
EMP0658,Alan Zimmerman,30.0,,Operations,Junior,Bachelor,10.0,54848.31103125488,3.0,4,86.0,20,17,0,2018-01-30,Smithland,0
EMP0659,Taylor Costa,22.0,Female,Finance,Director,PhD,17.0,63178.71444125892,3.0,1,87.0,29,13,0,2013-05-16,Sheriburgh,1
EMP0660,Sarah Walters,34.0,,Marketing,Junior,High School,14.0,42889.24063981001,5.0,3,68.0,20,5,0,2008-02-20,Burkeland,0
EMP0661,Jeffrey Livingston,25.0,F,Engineering,Mid-level,Bachelor,8.0,71697.82486202141,4.0,1,68.0,6,7,0,2021-09-24,Gloriaton,1
EMP0662,Dr. Benjamin Cook,22.0,M,HR,Mid-level,High School,18.0,79418.86983255124,5.0,5,80.0,26,14,0,2009-06-16,Jamestown,0
EMP0663,Abigail Ramos,61.0,M,,Director,Bachelor,8.0,7880.298822062687,3.0,4,29.0,14,14,0,2016-12-20,Lake Lawrence,0
EMP0664,Ricardo Mitchell,53.0,M,eng,Junior,,2.0,81489.33903700553,3.0,4,72.0,15,14,0,2006-05-25,Elizabethberg,0
EMP0665,Amy Jennings,55.0,Non-binary,IT,Manager,,8.0,73857.49422258051,5.0,4,5.0,18,15,0,2020-11-09,South Jacob,1
EMP0666,Elizabeth Wilkinson,49.0,,eng,Junior,Bachelor,13.0,55875.201281096815,3.0,4,88.0,5,0,1,2022-06-29,Mcdonaldland,1
EMP0667,Michelle Knapp,52.0,M,Marketing,Manager,Bachelor,18.0,125715.72310674682,4.0,5,18.0,22,10,0,2011-06-03,Woodardside,1
EMP0668,Deborah Merritt,29.0,F,Operations,Senior,,6.0,98961.91319011887,3.0,4,,0,24,0,2013-08-10,Bryanfurt,0
EMP0669,Stacy Davis,60.0,M,Operations,Senior,High School,15.0,47589.93784621496,3.0,5,84.0,11,4,0,2025-02-18,Samanthahaven,0
EMP0670,Darrell Wright,47.0,,,Senior,,15.0,95955.9219892785,2.0,3,65.0,17,4,0,2008-08-08,South Teresaborough,1
EMP0671,Tonya Newton,55.0,M,Finance,Junior,Bachelor,0.0,106112.45190052644,3.0,2,9.0,15,20,0,2010-10-11,Lake Amberport,1
EMP0672,Michael Aguilar,24.0,,MARKETING,Director,High School,3.0,78300.52306543893,1.0,3,15.0,11,5,1,2021-03-23,New Melissa,0
EMP0673,Christopher Poole,33.0,Female,Operations,Manager,Bachelor,3.0,84036.05092368313,1.0,2,36.0,19,1,0,2006-12-09,West Jenniferton,0
EMP0674,Kathy Riley,22.0,F,,Junior,Master,6.0,83458.66667303977,5.0,4,78.0,12,5,0,2020-12-04,Thomasfort,0
EMP0675,Sonia Garza,26.0,,Finance,Senior,Bachelor,7.0,22854.60352691778,3.0,3,76.0,7,13,0,2008-09-01,South Kimberly,0
EMP0676,David Rogers,51.0,,Marketing,Mid-level,,16.0,70328.26007874002,4.0,4,76.0,26,10,1,2023-02-28,Garymouth,1
EMP0677,Alicia Mercer,51.0,Non-binary,HR,Senior,PhD,4.0,69027.17895039928,4.0,1,31.0,28,3,0,2020-05-17,Andradechester,0
EMP0678,Tara Garcia,38.0,Female,Marketing,Director,,6.0,110753.89091399696,4.0,2,108.0,29,23,0,2019-04-09,South Amandaport,1
EMP0679,Lisa French,44.0,F,,Senior,,19.0,83343.19658904683,2.0,3,46.0,25,24,0,2009-11-28,West Christopher,0
EMP0680,Christopher Walker,36.0,Non-binary,HR,Director,High School,19.0,67559.72594708262,4.0,5,109.0,21,8,0,2006-07-01,New Garychester,0
EMP0681,Lauren Huff,58.0,M,,Mid-level,Master,3.0,715704.6662264343,4.0,3,71.0,0,23,0,2018-03-02,Jenniferland,1
EMP0682,Ann Brown,42.0,,Marketing,Manager,High School,5.0,100584.63954068502,4.0,3,42.0,25,2,0,2017-01-04,East Lydiaside,1
EMP0683,Lance Johnson,35.0,F,Legal,Senior,Bachelor,6.0,70385.38341886712,,4,81.0,20,15,0,2011-10-23,Suarezbury,0
EMP0684,Dr. Elizabeth Harrison,23.0,Female,Legal,Director,PhD,17.0,57545.11167270977,5.0,4,119.0,6,10,0,2013-08-12,South Scottfurt,1
EMP0685,Angela Aguilar,32.0,Non-binary,Marketing,Manager,,4.0,68107.44517697833,4.0,3,35.0,14,3,0,2017-06-12,Mitchellberg,0
EMP0686,Joy Johnson,60.0,,eng,Mid-level,PhD,19.0,98517.40359556706,3.0,3,25.0,28,0,0,2010-10-15,Zacharyland,1
EMP0687,William Bowen,59.0,Male,eng,Director,PhD,2.0,87404.12263994841,4.0,2,9.0,21,24,0,2023-05-22,Barnesstad,0
EMP0688,Ryan Williams,55.0,F,Operations,Mid-level,Bachelor,6.0,76106.69933372784,2.0,5,30.0,12,20,1,2015-01-28,New Raymondport,1
EMP0689,Debbie Watts,59.0,Non-binary,Operations,Mid-level,Bachelor,13.0,79788.48248612076,5.0,2,96.0,12,21,0,2006-11-25,South Jayshire,0
EMP0690,Tammy Stuart,55.0,Female,HR,Junior,PhD,6.0,61006.43816011295,2.0,3,28.0,27,15,1,2010-02-28,Thompsonshire,0
EMP0691,Laura Garcia,39.0,Non-binary,HR,Manager,,4.0,70151.26498893366,3.0,1,4.0,8,18,1,2025-10-03,Timothyberg,1
EMP0692,Alejandra Harris,51.0,Non-binary,Legal,Junior,Bachelor,4.0,58417.39195563707,4.0,2,76.0,23,15,0,2013-03-13,South Travis,1
EMP0693,Sandra King,36.0,Non-binary,eng,Mid-level,,1.0,67630.51789250641,4.0,4,0.0,14,10,0,2012-11-03,Normanstad,0
EMP0694,Justin Moreno,48.0,M,Finance,Director,Bachelor,5.0,108654.45659066562,3.0,2,86.0,3,7,0,2026-02-26,Mckenzieview,0
EMP0695,Jared Coleman,55.0,Male,Marketing,Senior,,14.0,48053.20471557025,3.0,2,103.0,12,22,0,2010-05-12,Huffmanchester,0
EMP0696,Anna Robinson,59.0,Female,Finance,Junior,,9.0,57782.05833942712,5.0,3,2.0,26,0,0,2025-05-10,North Williamberg,1
EMP0697,Dawn Tran,54.0,Female,HR,Senior,Master,6.0,43642.52842660621,3.0,1,66.0,11,20,0,2020-09-19,South Richard,1
EMP0698,Cheryl Crawford,45.0,Female,Finance,Junior,Bachelor,4.0,38227.28107031004,5.0,2,70.0,4,8,0,2016-03-11,Westville,1
EMP0699,Christopher Patel,36.0,,,Manager,Master,0.0,70330.70214511771,2.0,4,99.0,6,11,0,2023-08-14,Jacksonberg,0
EMP0700,Deborah Massey,51.0,F,Engineering,Senior,PhD,12.0,59559.77045498033,4.0,4,34.0,7,21,0,2011-11-21,Kyletown,1
EMP0701,Emma Booker,38.0,Female,Legal,Junior,,17.0,119042.22326980482,4.0,5,14.0,4,7,1,2008-05-04,West Robert,0
EMP0702,Samantha Hale,26.0,F,eng,Mid-level,,12.0,67928.83634555517,2.0,5,103.0,8,16,0,2021-11-20,South Douglas,0
EMP0703,Jeremiah Miller,50.0,Female,MARKETING,Director,High School,17.0,107234.9215857506,3.0,4,66.0,13,9,1,2010-11-25,Jerrymouth,1
EMP0704,Amber Perkins,25.0,Male,Legal,Mid-level,Bachelor,4.0,99200.16187351584,2.0,1,92.0,25,6,0,2013-09-24,West Michael,1
EMP0705,Jeremy Peterson,31.0,,,Manager,PhD,12.0,69776.14611939965,4.0,4,29.0,11,18,1,2022-02-18,East Brian,1
EMP0706,Carol Green,38.0,,eng,Manager,PhD,3.0,127753.38955214058,3.0,5,102.0,3,24,0,2012-08-29,Samanthaburgh,1
EMP0707,John Medina,31.0,Non-binary,HR,Junior,Bachelor,16.0,81713.34966162022,4.0,4,81.0,19,5,0,2010-07-22,Andersonfurt,1
EMP0708,Christian Flores,38.0,M,MARKETING,Mid-level,High School,2.0,112825.23165009971,2.0,3,74.0,28,20,0,2011-04-06,Benjaminberg,1
EMP0709,Kimberly Lowe,41.0,,Marketing,Senior,High School,16.0,109914.92228953159,3.0,2,42.0,7,23,0,2007-01-16,Kimberlyville,0
EMP0710,Christopher Klein,45.0,,Marketing,Junior,Bachelor,10.0,85366.19962761957,,5,112.0,16,23,1,2010-10-18,Richardsburgh,0
EMP0711,Jose Rice,26.0,Male,Operations,Junior,,19.0,93778.27119514627,3.0,4,59.0,7,18,0,2018-07-06,Kristopherview,1
EMP0712,Meghan Jones,55.0,Female,IT,Mid-level,,3.0,90601.78537798689,4.0,5,101.0,20,17,1,2013-10-31,East Leahshire,1
EMP0713,Mr. Leslie Cook MD,27.0,,,Director,PhD,1.0,46393.46421520729,5.0,2,39.0,28,14,0,2016-12-31,Lake Christinetown,0
EMP0714,Brenda Rodriguez,23.0,,eng,Manager,Bachelor,19.0,,4.0,2,64.0,29,1,0,2006-06-08,Port Amy,0
EMP0715,Shelley Graham,34.0,M,IT,Senior,,15.0,101856.18084861651,3.0,2,28.0,26,13,1,2007-06-09,Smithview,0
EMP0716,Anthony Henderson,32.0,F,IT,Manager,High School,17.0,113154.65793404155,5.0,4,73.0,0,20,0,2013-08-04,Sheltonberg,0
EMP0717,Andrew Lin,44.0,Male,MARKETING,Junior,Bachelor,7.0,56984.00820420125,4.0,2,91.0,19,9,0,2012-02-15,Jeremyfort,1
EMP0718,Edwin Bryant,3.0,M,Marketing,Director,PhD,2.0,88220.78254532549,5.0,1,94.0,1,15,1,2018-04-20,New Brianstad,0
EMP0719,Dawn Parsons,52.0,,HR,Junior,,8.0,,3.0,5,18.0,3,6,1,2015-09-27,West David,1
EMP0720,Eric Johnson,,,Legal,Director,,19.0,72053.14838546011,3.0,1,2.0,23,7,1,2012-08-22,Morganland,0
EMP0721,Michael Thomas,37.0,Male,Marketing,Mid-level,High School,5.0,83900.06573062566,2.0,4,35.0,20,9,1,2014-07-30,West Richardmouth,0
EMP0722,Mitchell Mckay,29.0,Non-binary,,Manager,,9.0,80449.93526665344,4.0,3,42.0,0,14,0,2022-08-08,Lake Shane,0
EMP0723,Laura Villarreal,25.0,Non-binary,,Junior,,9.0,88535.18922181471,2.0,5,14.0,6,7,0,2015-02-08,Kyleville,1
EMP0724,Kristina Craig,61.0,,eng,Director,High School,12.0,111042.91902375131,3.0,3,96.0,0,12,0,2024-12-28,Greenfurt,1
EMP0725,Brittany Reed,25.0,,Legal,Director,High School,16.0,94603.18977161752,3.0,5,40.0,8,11,1,2012-02-04,West Maryland,1
EMP0726,Amanda Hughes,46.0,M,HR,Junior,PhD,8.0,82764.78147181757,4.0,5,106.0,2,7,0,2010-06-01,East Shannon,0
EMP0727,Kimberly Doyle,24.0,F,eng,Manager,Bachelor,16.0,121615.62642057697,4.0,1,114.0,11,14,0,2023-01-12,North Janetshire,0
EMP0728,Gerald Kelley,53.0,F,MARKETING,Mid-level,,8.0,102748.2398970084,2.0,1,108.0,18,11,0,2022-12-06,Port Davidhaven,0
EMP0729,Jeffrey Marshall,24.0,M,HR,Mid-level,,8.0,72690.03903491629,3.0,2,89.0,14,10,0,2023-01-26,Lake Kerri,0
EMP0730,Brittany Tyler,48.0,M,HR,Senior,High School,0.0,44571.989941177366,4.0,4,79.0,21,18,0,2019-03-16,Port Rachel,1
EMP0731,Amy Williams,50.0,Female,IT,Senior,PhD,,50304.232976988365,5.0,5,35.0,15,13,1,2025-01-10,West Jasonshire,1
EMP0732,Joshua Herman,53.0,,eng,Senior,,15.0,98330.81120789086,4.0,3,96.0,9,17,0,2014-04-22,Sheltonton,1
EMP0733,Samuel Jones,40.0,Female,Engineering,Manager,PhD,0.0,59242.18801867547,5.0,4,83.0,21,12,0,2018-12-06,Charlesville,0
EMP0734,Anthony Walker,42.0,Non-binary,Marketing,Senior,Master,9.0,49798.6130722013,4.0,2,76.0,28,3,0,2017-11-20,Vaughanbury,0
EMP0735,Jermaine Lopez,26.0,,eng,Senior,High School,17.0,-4694.657431334189,4.0,4,32.0,26,16,0,2014-03-18,Wesleyland,0
EMP0736,Brenda Noble,39.0,,HR,Manager,,7.0,57815.39219773249,2.0,5,4.0,26,18,0,2006-08-12,Williamsport,0
EMP0737,Mitchell Dixon,49.0,Male,Operations,Senior,PhD,10.0,96266.19169455627,4.0,3,100.0,5,8,0,2022-03-13,East Matthewborough,1
EMP0738,Makayla Holland,43.0,,HR,Mid-level,Bachelor,1.0,71081.4481054431,4.0,3,77.0,28,22,1,2019-01-18,South Richardbury,1
EMP0739,Ian Clark,42.0,Non-binary,HR,Junior,PhD,7.0,40690.63499251485,4.0,2,,16,6,0,2016-12-04,Moorebury,0
EMP0740,Natalie Hebert,27.0,F,Legal,Mid-level,PhD,7.0,75776.12244405891,3.0,3,86.0,20,0,0,2011-07-06,South Johnbury,0
EMP0741,Jeffrey Whitaker,22.0,F,Finance,Mid-level,Master,16.0,80556.65331120604,3.0,3,13.0,27,6,0,2011-04-15,New Ian,1
EMP0742,Taylor James,26.0,,Legal,Director,,14.0,63016.57846397871,3.0,2,103.0,21,6,0,2023-03-02,South Sheilaville,1
EMP0743,Anita Morris,33.0,F,eng,Junior,,16.0,103897.1271048175,3.0,3,67.0,23,19,0,2023-06-30,East Stacey,1
EMP0744,Tyler Sanford,47.0,Female,Operations,Mid-level,High School,12.0,64476.52785769288,2.0,3,102.0,28,6,0,2023-05-25,Trujillofort,0
EMP0745,Dr. Michelle Walton MD,55.0,,Marketing,Junior,PhD,18.0,102708.44216592876,4.0,3,115.0,16,7,0,2016-10-24,Catherineland,0
EMP0746,Melissa Grant,35.0,Female,Operations,Mid-level,Bachelor,4.0,89919.56949187441,2.0,4,82.0,20,15,0,2013-07-23,New Dustinhaven,1
